campaign	source_path	line	dependency_syntax	dependency_token	resolution_kind	resolved_path	resolved_sha256	source_unit	dependency_unit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	50	cpp-include	generated/shaders/spirv/atomic_resolve.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/atomic_resolve.main	40fa708b2c8d1750c12353519998cadf129a4872ccb5798d21ccbf97e145781b	vulkan:renderer:vulkan_shaders	shader:source:atomic_resolve
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	51	cpp-include	generated/shaders/spirv/atomic_resolve_coalesced.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/atomic_resolve_coalesced.main	f12d67000ab8246082540fbfa41a4266a772280ceef9186bd14d4043050bfde9	vulkan:renderer:vulkan_shaders	shader:source:atomic_resolve_coalesced
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	52	cpp-include	generated/shaders/spirv/atomic_resolve_coalesced.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/atomic_resolve_coalesced.main	f12d67000ab8246082540fbfa41a4266a772280ceef9186bd14d4043050bfde9	vulkan:renderer:vulkan_shaders	shader:source:atomic_resolve_coalesced
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	56	cpp-include	generated/shaders/spirv/draw_clockwise_path.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_path.main	220db78a8f799a0c37718e9e7afe5121819263f90f92c7aae6a28048b44ad23b	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_path
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	57	cpp-include	generated/shaders/spirv/draw_clockwise_path.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_path.main	220db78a8f799a0c37718e9e7afe5121819263f90f92c7aae6a28048b44ad23b	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_path
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	58	cpp-include	generated/shaders/spirv/draw_clockwise_path.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_path.main	220db78a8f799a0c37718e9e7afe5121819263f90f92c7aae6a28048b44ad23b	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_path
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	59	cpp-include	generated/shaders/spirv/draw_clockwise_clip.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_clip.main	521593f1a521e39642a05890e2403ec221c1d314d6528f5dc93453b2e473372c	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_clip
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	60	cpp-include	generated/shaders/spirv/draw_clockwise_clip.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_clip.main	521593f1a521e39642a05890e2403ec221c1d314d6528f5dc93453b2e473372c	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_clip
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	61	cpp-include	generated/shaders/spirv/draw_clockwise_interior_triangles.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_interior_triangles.main	91351640c751f6498552fd743f9f1c0ca96ae134102bde8cdccec47b0382b3e7	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	62	cpp-include	generated/shaders/spirv/draw_clockwise_interior_triangles.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_interior_triangles.main	91351640c751f6498552fd743f9f1c0ca96ae134102bde8cdccec47b0382b3e7	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	63	cpp-include	generated/shaders/spirv/draw_clockwise_interior_triangles.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_interior_triangles.main	91351640c751f6498552fd743f9f1c0ca96ae134102bde8cdccec47b0382b3e7	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	64	cpp-include	generated/shaders/spirv/draw_clockwise_clip_interior_triangles.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_clip_interior_triangles.main	09151399d8334e1a704bc291517dc7ac139a1db3367b0496fbf9237a8ff0f18b	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_clip_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	65	cpp-include	generated/shaders/spirv/draw_clockwise_clip_interior_triangles.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_clip_interior_triangles.main	09151399d8334e1a704bc291517dc7ac139a1db3367b0496fbf9237a8ff0f18b	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_clip_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	66	cpp-include	generated/shaders/spirv/draw_clockwise_atlas_blit.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atlas_blit.main	99e4cedc557cc679345a16612f9a83cc6f28575f0113911cb5c9719862d7ed65	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atlas_blit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	67	cpp-include	generated/shaders/spirv/draw_clockwise_atlas_blit.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atlas_blit.main	99e4cedc557cc679345a16612f9a83cc6f28575f0113911cb5c9719862d7ed65	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atlas_blit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	68	cpp-include	generated/shaders/spirv/draw_clockwise_atlas_blit.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atlas_blit.main	99e4cedc557cc679345a16612f9a83cc6f28575f0113911cb5c9719862d7ed65	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atlas_blit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	69	cpp-include	generated/shaders/spirv/draw_clockwise_image_mesh.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_image_mesh.main	5b0ebe856998c737fd47caffaffffea5b6a59677a4dfb8a825f3cb77f0eec220	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_image_mesh
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	70	cpp-include	generated/shaders/spirv/draw_clockwise_image_mesh.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_image_mesh.main	5b0ebe856998c737fd47caffaffffea5b6a59677a4dfb8a825f3cb77f0eec220	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_image_mesh
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	71	cpp-include	generated/shaders/spirv/draw_clockwise_image_mesh.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_image_mesh.main	5b0ebe856998c737fd47caffaffffea5b6a59677a4dfb8a825f3cb77f0eec220	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_image_mesh
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	75	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_path.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	3583898b993ad489e57f8435ce6bac84dd48f0ed0ba6740d2b716e48bc1f4fcf	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_path
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	76	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_path.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	3583898b993ad489e57f8435ce6bac84dd48f0ed0ba6740d2b716e48bc1f4fcf	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_path
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	77	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_path.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	3583898b993ad489e57f8435ce6bac84dd48f0ed0ba6740d2b716e48bc1f4fcf	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_path
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	78	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_borrowed_coverage.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_borrowed_coverage.frag	d094420d924fc8d350bef8e2bb0bdfe120dba7228cf31359b8780a9633d59e67	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_borrowed_coverage
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	79	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_clip.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_clip.frag	b3ff666c75b3da500bd64a8de38f4dafb5260ff4ace5d30db86b49c410e64205	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_clip
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	80	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_clip.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_clip.frag	b3ff666c75b3da500bd64a8de38f4dafb5260ff4ace5d30db86b49c410e64205	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_clip
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	81	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_interior_triangles.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	8637f2415bf66554c1db2f39ecb7da308294144f87a3e0105ebe3e093e683691	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	82	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_interior_triangles.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	8637f2415bf66554c1db2f39ecb7da308294144f87a3e0105ebe3e093e683691	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	83	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_interior_triangles.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	8637f2415bf66554c1db2f39ecb7da308294144f87a3e0105ebe3e093e683691	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	84	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_borrowed_coverage_interior_triangles.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_borrowed_coverage_interior_triangles.frag	e565d01b95b2be36f3e9a0f52ce294d9b7a45240f45a068b7226be070a7625e6	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_borrowed_coverage_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	85	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	f8d9022ff95749f3df108983687b860b216a03a009bbbd314d4d1fe10ff1a269	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_clip_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	86	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	f8d9022ff95749f3df108983687b860b216a03a009bbbd314d4d1fe10ff1a269	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_clip_interior_triangles
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	87	cpp-include	generated/shaders/spirv/clear_clockwise_atomic_clip.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/clear_clockwise_atomic_clip.main	2ca4727f99a6be9e4baf3125fee091a05c49370a0f384c925a25ec0ea17426ca	vulkan:renderer:vulkan_shaders	shader:source:clear_clockwise_atomic_clip
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	88	cpp-include	generated/shaders/spirv/clear_clockwise_atomic_clip.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/clear_clockwise_atomic_clip.main	2ca4727f99a6be9e4baf3125fee091a05c49370a0f384c925a25ec0ea17426ca	vulkan:renderer:vulkan_shaders	shader:source:clear_clockwise_atomic_clip
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	89	cpp-include	generated/shaders/spirv/clear_clockwise_atomic_clip.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/clear_clockwise_atomic_clip.main	2ca4727f99a6be9e4baf3125fee091a05c49370a0f384c925a25ec0ea17426ca	vulkan:renderer:vulkan_shaders	shader:source:clear_clockwise_atomic_clip
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	90	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_atlas_blit.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_atlas_blit.main	101db04b19c4da1ecdbfd2cbeeb5b7848750d75d5770857d9e88a54a4ccf259f	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_atlas_blit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	91	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_atlas_blit.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_atlas_blit.main	101db04b19c4da1ecdbfd2cbeeb5b7848750d75d5770857d9e88a54a4ccf259f	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_atlas_blit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	92	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_atlas_blit.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_atlas_blit.main	101db04b19c4da1ecdbfd2cbeeb5b7848750d75d5770857d9e88a54a4ccf259f	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_atlas_blit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	93	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_image_mesh.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	d321cfdf78543af8ab7608755c0edee0d887c8490d7d1d1699259bafb792c571	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_image_mesh
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	94	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_image_mesh.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	d321cfdf78543af8ab7608755c0edee0d887c8490d7d1d1699259bafb792c571	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_image_mesh
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	95	cpp-include	generated/shaders/spirv/draw_clockwise_atomic_image_mesh.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	d321cfdf78543af8ab7608755c0edee0d887c8490d7d1d1699259bafb792c571	vulkan:renderer:vulkan_shaders	shader:source:draw_clockwise_atomic_image_mesh
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	96	cpp-include	generated/shaders/spirv/init_clockwise_atomic_workaround.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/init_clockwise_atomic_workaround.frag	50e907b11d07529b7be4ec09435fc7baf2618faff646008d89769a1379583f1f	vulkan:renderer:vulkan_shaders	shader:source:init_clockwise_atomic_workaround
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	97	cpp-include	generated/shaders/spirv/init_clockwise_atomic_workaround.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/init_clockwise_atomic_workaround.frag	50e907b11d07529b7be4ec09435fc7baf2618faff646008d89769a1379583f1f	vulkan:renderer:vulkan_shaders	shader:source:init_clockwise_atomic_workaround
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	100	cpp-include	generated/shaders/spirv/draw_msaa_path.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_path.main	512ac90d68cc626b7c6b138058f64d8307440786c11f08862ef7e88188be831b	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_path
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	101	cpp-include	generated/shaders/spirv/draw_msaa_path.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_path.main	512ac90d68cc626b7c6b138058f64d8307440786c11f08862ef7e88188be831b	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_path
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	102	cpp-include	generated/shaders/spirv/draw_msaa_path.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_path.main	512ac90d68cc626b7c6b138058f64d8307440786c11f08862ef7e88188be831b	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_path
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	103	cpp-include	generated/shaders/spirv/draw_msaa_path.noclipdistance_vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_path.main	512ac90d68cc626b7c6b138058f64d8307440786c11f08862ef7e88188be831b	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_path
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	104	cpp-include	generated/shaders/spirv/draw_msaa_stencil.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_stencil.main	738afb5d5a358ab3a25285b7e1472a8212833594cceb29665160a6652ba5dc4b	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_stencil
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	105	cpp-include	generated/shaders/spirv/draw_msaa_stencil.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_stencil.main	738afb5d5a358ab3a25285b7e1472a8212833594cceb29665160a6652ba5dc4b	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_stencil
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	106	cpp-include	generated/shaders/spirv/draw_msaa_stencil.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_stencil.main	738afb5d5a358ab3a25285b7e1472a8212833594cceb29665160a6652ba5dc4b	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_stencil
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	107	cpp-include	generated/shaders/spirv/draw_msaa_atlas_blit.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_atlas_blit.main	f62ec4cec844501391fd09af5d9cc10a4a73871f4a49ade2173ba1c1d210e3f8	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_atlas_blit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	108	cpp-include	generated/shaders/spirv/draw_msaa_atlas_blit.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_atlas_blit.main	f62ec4cec844501391fd09af5d9cc10a4a73871f4a49ade2173ba1c1d210e3f8	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_atlas_blit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	109	cpp-include	generated/shaders/spirv/draw_msaa_atlas_blit.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_atlas_blit.main	f62ec4cec844501391fd09af5d9cc10a4a73871f4a49ade2173ba1c1d210e3f8	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_atlas_blit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	110	cpp-include	generated/shaders/spirv/draw_msaa_atlas_blit.noclipdistance_vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_atlas_blit.main	f62ec4cec844501391fd09af5d9cc10a4a73871f4a49ade2173ba1c1d210e3f8	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_atlas_blit
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	111	cpp-include	generated/shaders/spirv/draw_msaa_image_mesh.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_image_mesh.main	4feb2d2005741d09ae0ddf23abefa16d10e38a20849e2fca124a0600c20443e1	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_image_mesh
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	112	cpp-include	generated/shaders/spirv/draw_msaa_image_mesh.frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_image_mesh.main	4feb2d2005741d09ae0ddf23abefa16d10e38a20849e2fca124a0600c20443e1	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_image_mesh
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	113	cpp-include	generated/shaders/spirv/draw_msaa_image_mesh.fixedcolor_frag.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_image_mesh.main	4feb2d2005741d09ae0ddf23abefa16d10e38a20849e2fca124a0600c20443e1	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_image_mesh
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	114	cpp-include	generated/shaders/spirv/draw_msaa_image_mesh.noclipdistance_vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_msaa_image_mesh.main	4feb2d2005741d09ae0ddf23abefa16d10e38a20849e2fca124a0600c20443e1	vulkan:renderer:vulkan_shaders	shader:source:draw_msaa_image_mesh
vulkan	renderer/src/vulkan/vulkan_shaders.cpp	115	cpp-include	generated/shaders/spirv/draw_fullscreen_quad.vert.h	generated-from-owned-source	renderer/src/shaders/spirv/draw_fullscreen_quad.vert	4b321cfed79e4faa7238e7b94d65e8196541e614de304d3f1c53c8152b296859	vulkan:renderer:vulkan_shaders	shader:source:draw_fullscreen_quad
